"CustomerId","CardNo","IsCreditCard","Balance"
15796813,524197,0,83931.94
15605791,767411,1,144302.6
15714087,936668,1,75935.665
15714087,844657,0,75943.665
15711446,809019,1,24
15588123,994968,0,5
15748552,226444,0,78028.075
15748552,935946,0,78019.075
15618410,876992,0,73774.515
15618410,827208,0,73770.515
15672432,480979,1,13
15672432,158138,0,19
15610042,231179,1,100274.03
15580914,502384,0,41668.525
15580914,303414,0,41652.525
15583680,294970,0,8
15813718,675692,0,9
15767264,520500,0,58740.085
15767264,529610,0,58730.085
15686461,441520,1,121251.05
15678882,582063,0,64992.59
15678882,992720,0,64999.59
15789611,101318,0,150868.92
15668679,887526,1,30
15631685,323017,0,163916.35
15655658,222464,1,0
15655658,534093,0,32
15753591,918106,1,13
15617348,236589,0,23
15704581,349108,0,44001.71
15704581,298739,0,44002.71
15738487,771852,1,19
15738487,517394,0,1
15648069,788196,1,20
15737627,444195,1,60579.645
15737627,271593,0,60561.645
15731586,669343,0,60863.77
15731586,457420,0,60859.77
15757467,378193,1,32
15597709,458969,1,77077.66
15597709,611536,0,77077.66
15720529,805254,1,34
15596797,595020,1,12
15596797,598652,0,4
15681755,213402,1,10
15815271,175870,1,165066.5
15682860,312837,0,30
15682860,280380,0,31
15621546,741819,1,127645.35
15705918,961215,1,27
15705918,769051,0,22
15684512,671796,1,135308.42
15671769,196605,1,85158.025
15671769,361751,0,85154.025
15642934,937099,1,108288.2
15594305,592680,1,2
15594305,204896,0,3
15789201,190009,1,72837.68
15789201,238317,0,72835.68
15706762,661437,1,72914.765
15706762,263903,0,72927.765
15766183,320474,1,65169.42
15766183,796522,0,65185.42
15777994,151536,1,25
15568162,422099,1,34
15568162,767285,0,0
15680643,910267,1,16
15680643,337059,0,16
15761854,481153,0,2
15761854,497438,0,26
15730793,232380,1,55514.66
15730793,853887,0,55528.66
15692137,287342,1,12
15692137,823636,0,23
15608595,418115,0,78705.77
15608595,640853,0,78717.77
15709459,633741,1,9
15709459,296988,0,16
15775750,835910,1,67294.31
15775750,519181,0,67307.31
15585855,147682,1,26
15752139,580071,1,36187.81
15752139,454945,0,36198.81
15768295,589496,0,54802.05
15768295,261757,0,54794.05
15766906,703630,1,66082.065
15766906,181131,0,66064.065
15725776,138795,0,101211.23
15682576,340026,0,149456.73
15704081,556603,1,65368.055
15704081,906241,0,65362.055
15719940,306326,0,115293.49
15672894,216687,0,64973.195
15672894,635917,0,64995.195
15667451,150047,1,27
15667451,796623,0,9
15636767,532190,1,8
15571415,603943,1,75903.145
15571415,870186,0,75909.145
15575605,844077,1,20
15575605,431388,0,27
15649160,936869,1,138754.95
15615832,638628,0,77819.54
15615832,751202,0,77820.54
15600975,365289,1,75016.69
15600975,884607,0,75033.69
15690772,734218,1,0
15690772,133687,0,15
15565714,308029,0,32246.03
15565714,724000,0,32239.03
15763108,868182,1,106278.63
15723884,216265,0,20
15723884,900143,0,11
15644453,479921,1,132677.53
15655464,658251,0,8
15783883,869021,1,58679.46
15783883,974845,0,58677.46
15787693,730070,1,72965.175
15787693,865213,0,72966.175
15664793,579845,0,146782.44
15642391,584803,0,109979.83
15756538,256932,0,22
15668830,827824,1,108893.73
15796569,253690,0,14
15796569,487644,0,16
15677112,187920,1,56508.63
15677112,431730,0,56495.63
15815040,623782,0,103365.14
15590434,809773,0,89038.61
15597536,463592,0,133637.01
15723989,792741,1,93693.43
15767358,227163,1,97493.15
15594812,475677,0,137795.18
15688210,719892,0,50981.255
15688210,499101,0,50997.255
15681509,310798,0,15
15681509,833117,0,9
15572390,823341,1,34
15801441,687768,0,79597.96
15783859,252527,1,161909.99
15575243,184547,1,64551.27
15575243,413936,0,64541.27
15773421,459767,1,25
15788776,957814,1,132630.76
15765257,633065,1,121487.87
15661412,502808,1,175326.32
15636478,794408,1,136664.61
15603683,967754,0,146597.19
15651868,368686,0,14
15815443,210260,1,65738.38
15815443,818396,0,65740.38
15682686,266490,0,14
15697460,668232,0,49751.605
15697460,504035,0,49740.605
15748432,593885,1,16
15748432,976109,0,14
15698271,295508,1,1
15808662,422353,1,23
15690372,726989,1,181127.13
15781875,581230,1,100486.46
15801473,204659,1,51957.95
15704509,215032,0,60556.745
15704509,174096,0,60532.745
15694666,469011,1,88441.64
15731166,854706,1,127041.39
15728523,851524,1,144176.68
15788442,814725,0,173318.13
15689781,508763,0,2
15689781,790443,0,25
15764226,707733,1,53238.875
15764226,182123,0,53215.875
15809837,442563,1,135401.31
15805212,562157,0,26
15716082,797051,0,76350.7
15716082,960356,0,76342.7
15643056,814171,0,41060.76
15643056,758459,0,41070.76
15654859,914059,1,65834.585
15654859,185490,0,65833.585
15761158,419716,1,33
15761158,706940,0,26
15577515,554721,0,108487.27
15723827,654340,0,57393.675
15723827,748010,0,57412.675
15646594,661696,1,57576.94
15712877,975544,1,12
15712877,139257,0,9
15598802,873727,0,29
15699340,401759,1,10
15699340,616972,0,32
15691150,203022,1,110577.46
15608688,541404,1,23
15737998,391492,0,11
15735837,401822,1,19
15659100,530499,0,128181.82
15609070,189480,1,60497.75
15609070,155962,0,60486.75
15650313,520003,1,64758.165
15650313,278910,0,64751.165
15627699,999573,1,52516.115
15627699,222931,0,52504.115
15591010,187495,1,54702.585
15591010,435259,0,54694.585
15798895,554941,1,55347.4
15745375,891988,1,72024.76
15775235,823324,0,110510.48
15780088,251286,1,132465.99
15649379,465943,1,24
15713983,197624,1,47057.27
15713983,215736,0,47069.27
15709252,311341,0,52620.995
15709252,298191,0,52619.995
15699238,528139,1,22
15699238,760417,0,3
15732884,590830,0,65986.93
15732884,556290,0,66007.93
15587297,640023,1,15
15684722,686452,0,61507.45
15684722,841778,0,61477.45
15621244,332600,1,107382.68
15744273,748698,1,61323.78
15744273,709317,0,61322.78
15682540,118761,1,20
15682540,612606,0,33
15636521,503521,1,124048.28
15785339,238226,0,117599.03
15638983,728900,0,133189.4
15654625,156882,1,60158.01
15654625,219223,0,60143.01
15697310,953177,0,152270.81
15678210,443057,1,105091.98
15575438,538632,1,115083.06
15632789,318166,1,28
15621423,327441,0,58665.115
15621423,139630,0,58652.115
15573520,925323,0,110569.43
15740458,937022,1,67571.735
15740458,935790,0,67580.735
15762799,479525,1,93962.59
15762799,980776,0,93954.59
15686885,426076,0,124665.59
15565996,970457,1,3
15662152,489115,0,134112.01
15711742,613249,1,17
15711742,321811,0,28
15701885,199436,0,12
15774262,678580,1,83710.34
15567839,573205,0,114646.23
15644400,924929,1,64310.99
15644400,957433,0,64312.99
15797246,140368,1,45648.26
15797246,186672,0,45657.26
15778290,364244,1,35226.375
15778290,977069,0,35220.375
15708714,751725,1,4
15708714,371553,0,9
15586183,879476,1,28
15586183,276686,0,4
15761733,854341,1,32
15773934,750605,1,44169.3
15773934,297136,0,44171.3
15705343,154922,1,9
15705343,669553,0,31
15593959,206247,1,46812.65
15593959,359635,0,46791.65
15664615,334936,1,68359.445
15664615,746809,0,68343.445
15671014,987916,1,49401.92
15671014,243924,0,49389.92
15657778,790569,0,42179.785
15657778,113600,0,42162.785
15585192,538629,0,68146.03
15585192,519429,0,68144.03
15592914,818993,1,6
15770995,569327,1,65584.425
15770995,186291,0,65610.425
15570990,255930,0,145252.99
15596165,941016,1,49092.785
15596165,678683,0,49094.785
15788131,260308,1,28
15788131,192626,0,12
15800773,679486,1,102304.61
15690153,330276,0,116147.84
15638989,263926,0,190096.54
15623210,937262,0,74683.79
15623210,934358,0,74684.79
15652658,559039,1,155200.83
15684440,788980,1,98993.28
15730287,454860,1,73887.49
15730287,456577,0,73874.49
15720353,927967,1,33
15767231,692164,0,144867.06
15761554,803815,0,89323.81
15706637,600101,0,3
15690492,960645,1,97680.16
15694237,227585,1,95189.75
15729771,850111,0,77295.46
15729771,284575,0,77296.46
15609823,169520,0,127111.14
15793366,989611,1,46263.075
15793366,866523,0,46272.075
15614813,325675,1,53683.4
15614813,637031,0,53707.4
15566495,187265,1,0
15566495,339777,0,17
15707602,693906,1,127295.04
15635244,889081,1,14
15805627,632885,1,4
15607986,172342,1,139937.18
15799785,420367,1,38978.845
15799785,238689,0,39004.845
15699963,390172,1,121418.04
15624595,244899,1,62304.345
15624595,629271,0,62321.345
15629750,377847,1,133094.76
15651460,108901,1,13
15651460,657260,0,17
15753550,634077,1,14
15594133,152294,1,0
15594133,538438,0,16
15772329,314956,1,51875.57
15772329,263100,0,51904.57
15591552,244283,1,98896.95
15750921,626766,1,105865.26
15701687,534738,0,77557.66
15728906,822544,1,14
15728906,825200,0,15
15670029,778626,1,20
15763579,561751,1,105276.88
15728010,630703,0,20
15663194,915852,1,110180.43
15736510,191957,1,32
15745804,914226,1,0
15631451,225075,1,12
15746995,816873,1,69099.15
15746995,198503,0,69110.15
15730673,321108,1,61134.62
15730673,476495,0,61148.62
15734649,597972,1,133318.98
15701081,495891,0,12
15632503,899105,1,74163.045
15632503,246673,0,74194.045
15585928,106702,1,68949.57
15648681,630968,0,69982.3
15648681,791975,0,69961.3
15747757,454249,0,118732.11
15718921,999568,1,106990.28
15571081,779660,1,190244.93
15734578,541266,0,113547.73
15579583,294026,1,101104.27
15622729,416417,1,5
15662189,414111,1,25
15692718,488439,0,28
15692718,958540,0,11
15762716,301566,1,168944.75
15724851,698214,1,111599.67
15587266,760096,0,172324.33
15675926,286234,1,118043.35
15706268,273644,1,73969.15
15706268,921991,0,73972.15
15581871,304475,1,65677.68
15581871,889177,0,65676.68
15666166,165555,1,60653.16
15666166,423427,0,60668.16
15671582,424826,1,109888.32
15680901,206084,1,97458.85
15642336,221149,0,20
15653147,824654,1,66949.635
15653147,665740,0,66951.635
15571284,714214,1,54787.08
15571284,763193,0,54783.08
15591360,788542,0,42336.67
15591360,217720,0,42320.67
15810485,674230,0,50750
15810485,887286,0,50736
15611973,653812,1,6
15611973,661096,0,24
15735572,541874,1,56831.915
15735572,214356,0,56848.915
15567860,832965,1,94668.08
15567860,295783,0,94675.08
15795690,762771,1,99524.91
15706464,887236,0,97602.32
15725028,182636,1,8
15751167,205359,1,22
15633944,662533,1,136692.74
15672637,918732,1,42888.93
15672637,507180,0,42888.93
15680895,915448,1,31
15793825,947647,1,19
15611318,228364,1,51700.89
15768474,824510,1,7
15768474,876565,0,9
15716276,158828,1,55834.84
15716276,429540,0,55852.84
15623668,846263,0,77395.725
15623668,144513,0,77379.725
15696361,213274,0,62853.755
15696361,930713,0,62849.755
15607988,711097,1,77679.855
15607988,810178,0,77657.855
15637891,379381,0,140709.68
15789865,635029,0,35971.26
15789865,465376,0,35955.26
15627190,660325,1,146635.6
15788224,807763,0,123949.75
15702149,581909,1,144774.21
15708236,469215,1,91317.22
15568469,897145,1,17
15568469,736539,0,31
15764444,244350,1,62952.265
15764444,442009,0,62928.265
15794204,944104,1,54058.33
15794204,579580,0,54076.33
15807546,511621,1,12
15807546,985895,0,6
15782159,193458,1,33824.78
15782159,422641,0,33821.78
15618703,415562,0,150201.23
15793317,606359,1,70677.575
15793317,657874,0,70657.575
15740487,601858,1,16
15740487,481053,0,4
15722479,564939,0,25
15688264,503983,1,16
15688264,738050,0,28
15583067,747857,0,48593.98
15583067,122872,0,48587.98
15686670,374691,1,26
15686670,810906,0,31
15593345,989216,1,125243.17
15811690,433004,0,128986.13
15734008,385639,1,152606.06
15771856,133298,1,20
15762045,284467,1,142706.57
15778142,233067,1,65051.78
15778142,968568,0,65074.78
15689268,412113,1,7
15721507,172355,0,117109.02
15750476,949191,1,9
15750476,245280,0,30
15810723,174401,1,22
15810723,249205,0,6
15787229,910040,1,25
15570508,735991,1,45143.45
15570508,605477,0,45110.45
15617065,527821,1,97300.33
15617065,163852,0,97294.33
15689786,669854,0,84896.915
15689786,493203,0,84903.915
15648876,321301,1,10
15802106,164310,1,78020.94
15802106,468950,0,77989.94
15773869,199882,1,129340.44
15711635,737684,1,69334.245
15711635,153620,0,69327.245
15795527,995215,1,68266.93
15795527,145595,0,68248.93
15759133,186513,1,0
15679394,765489,1,19334.6
15679394,138704,0,19319.6
15801072,955109,1,21
15646082,481815,1,82912.14
15796111,674418,0,145172.4
15670646,907926,1,73596.92
15670646,967059,0,73595.92
15578722,839202,1,30
15815095,267465,0,54116.905
15815095,308218,0,54096.905
15730360,837970,1,32
15763194,594552,0,11
15763194,449650,0,24
15720725,221702,1,13
15720725,580261,0,13
15567834,305413,1,105935.1
15720644,882380,1,28
15811742,441485,1,6
15813363,761906,0,32
15717629,290512,0,59997.26
15713160,496081,1,78626.305
15713160,823042,0,78632.305
15568878,965890,1,8
15568878,606231,0,7
15809800,588720,0,34
15809800,226074,0,21
15736420,552270,0,210463.08
15757933,605225,1,51233.355
15757933,297039,0,51236.355
15623072,175683,1,17
15683993,223054,1,143007.46
15570947,718488,1,143356.56
15797767,582311,0,10
15731989,643148,1,120190.4
15591035,120912,0,11
15586479,595206,1,1
15605872,180842,1,66605.17
15666012,513401,1,102840.46
15641733,571756,1,82381.78
15641733,955947,0,82386.78
15593178,380019,1,76834.305
15593178,160734,0,76839.305
15649183,483192,0,8
15736399,933331,1,9
15751137,848838,1,169037.83
15757188,746876,1,76741.86
15757188,750053,0,76746.86
15726167,464152,1,33
15624850,780879,1,76996.445
15624850,823226,0,77010.445
15717700,186117,0,114612.55
15716347,447531,0,143655.83
15696287,627519,1,116525.28
15638871,776461,1,40469.01
15638871,494096,0,40478.01
15765093,859622,1,83329.39
15765093,270298,0,83304.39
15592999,806264,1,57750.99
15592999,463715,0,57754.99
15641715,112991,1,17
15641715,176554,0,3
15607746,540221,1,11
15625311,337544,1,92635.62
15573077,292047,1,70926.94
15573077,593956,0,70912.94
15735106,532450,1,149615.02
15672912,379234,0,65054.83
15672912,345157,0,65030.83
15589881,663352,1,0
15660144,141689,0,14
15660144,381984,0,19
15664083,122664,0,158479.76
15690898,491199,0,80952.895
15690898,824260,0,80955.895
15808023,880966,1,66841.89
15808023,817995,0,66869.89
15676909,975824,1,23
15676909,581820,0,13
15764922,111522,1,93658.23
15764922,638670,0,93675.23
15766734,870273,1,24
15766734,256311,0,27
15795079,296312,1,5
15757434,629856,0,59862.11
15757434,216838,0,59854.11
15673747,516630,0,25
15808386,624957,0,138538.2
15603565,874073,1,90784.76
15744044,689782,1,49696.71
15744044,310151,0,49690.71
15577771,760274,1,111526.49
15769548,878021,1,128676.67
15802071,307100,0,117473.51
15677395,453293,0,64627.575
15677395,125307,0,64598.575
15632010,616618,1,60639.095
15632010,138964,0,60654.095
15779492,146027,0,47149.565
15779492,185850,0,47125.565
15694677,473350,1,19
15694677,900448,0,33
15704315,760350,1,163764.06
15742009,653198,1,23
15766663,232503,1,4
15766663,788825,0,33
15742297,461823,1,70510.735
15742297,747973,0,70529.735
15688059,660111,1,105373.09
15752344,526651,1,4
15752344,608582,0,7
15698749,844524,1,42958.975
15698749,848997,0,42958.975
15631693,765116,1,31
15604536,678365,0,164694.66
15802869,425485,1,99196.67
15635598,490399,0,8
15635598,371345,0,26
15592326,558016,0,31
15592326,462450,0,8
15736533,460019,1,62056.515
15736533,656751,0,62046.515
15647191,955562,1,6
15647191,910630,0,19
15622507,698611,0,51776.545
15622507,964205,0,51753.545
15765487,954938,1,75890.355
15765487,421661,0,75905.355
15646521,370746,1,10
15746258,478644,1,50777.48
15746258,192385,0,50768.48
15692430,604423,1,61814.78
15692430,407886,0,61810.78
15625501,263955,1,127205.58
15640521,580571,1,144982.74
15790630,708654,0,16
15664720,465455,0,61009.595
15664720,199399,0,61016.595
15750055,460573,1,100292.88
15644878,414778,0,117302.62
15754578,789415,1,67999.075
15754578,222465,0,68023.075
15705379,104463,1,33
15705379,355848,0,28
15761047,831671,0,161022.54
15671293,282540,1,128419.63
15687527,105144,1,17
15647898,840937,1,65306.255
15647898,723992,0,65283.255
15671534,223122,1,90241
15591248,991892,1,72028.29
15676156,158706,1,42834.83
15676156,140136,0,42829.83
15812918,714895,0,62346.81
15604130,593067,0,71193.515
15604130,904003,0,71183.515
15700549,742251,1,34
15700549,706893,0,8
15715519,711426,1,32
15707042,308419,1,43712.595
15707042,329123,0,43711.595
15605276,198859,1,17
15630592,696895,1,1
15630592,502802,0,20
15636626,651814,1,97586.16
15740411,289520,1,141787.31
15593834,507366,0,64971.32
15593834,167968,0,64998.32
15804235,404118,1,166187.02
15679801,687880,1,81569.775
15679801,571993,0,81579.775
15673907,749424,0,18
15673907,954839,0,11
15636562,865955,0,24
15636562,532419,0,14
15702571,127465,1,151987.19
15627365,565359,1,29
15627365,479621,0,19
15748499,236503,0,59217.455
15748499,383418,0,59226.455
15598614,830092,1,1
15598614,882825,0,25
15668889,994737,1,58191.135
15668889,748073,0,58185.135
15800049,104138,1,28
15583724,174110,1,27
15583724,968676,0,4
15622083,702769,1,143150.91
15645571,478722,0,4
15598266,592814,1,15
15598266,348660,0,21
15667934,198038,1,129829.17
15569682,454575,1,54181.055
15569682,700538,0,54182.055
15772941,701132,0,110175.27
15586174,928584,1,116397.48
15803682,718231,1,58906.53
15803682,285506,0,58896.53
15627328,272598,1,2
15627328,972778,0,23
15717065,610766,1,52726.865
15717065,771223,0,52737.865
15602456,590525,1,99231.47
15721569,302887,0,119332.93
15573798,800329,1,42005.56
15573798,322499,0,41988.56
15638272,362318,1,49971.58
15638272,354075,0,49958.58
15799859,666402,1,82752.13
15799859,542124,0,82747.13
15599152,574065,0,78057.62
15599152,826974,0,78059.62
15737909,877511,1,111097.58
15646190,460125,0,60010.725
15646190,582051,0,60010.725
15711249,516170,1,29
15711249,316987,0,27
15671987,821032,1,153147.74
15812766,239881,0,78065.54
15812766,356704,0,78079.54
15778589,388883,1,56521.35
15778589,965765,0,56538.35
15750104,700124,1,66325.865
15750104,374531,0,66338.865
15784526,872890,0,102020.38
15646563,586161,0,3
15744423,211495,1,17
15744423,456257,0,6
15593694,724902,0,20
15593694,958582,0,29
15785367,389112,0,31
15785367,988856,0,2
15687765,111324,1,80387.24
15789014,504363,1,108942.12
15703177,576472,1,45442.9
15703177,402775,0,45462.9
15660263,512818,1,99825.76
15776545,347914,0,100373.48
15776545,650962,0,100386.48
15683276,744827,1,140397.95
15599272,757076,1,75927.32
15599272,178036,0,75956.32
15589541,901574,0,20
15589541,412357,0,1
15608804,679193,1,133233.48
15645820,374576,1,12
15645820,297795,0,6
15659031,744883,1,126602.99
15790113,800212,1,56692.55
15790113,527833,0,56679.55
15652289,965092,1,9
15605341,691113,1,93189.88
15697844,752629,1,29
15697844,662981,0,2
15652048,878077,1,105011.31
15587038,462809,1,3
15660528,605580,1,26
15660528,628490,0,28
15700300,718110,0,131621.85
15642001,402484,1,119533.52
15580366,281164,1,59322.3
15580366,639315,0,59307.3
15657228,433144,0,47947.565
15657228,855576,0,47933.565
15729377,578874,1,24
15686913,560180,1,12
15686913,278667,0,18
15631267,661484,1,76798.365
15631267,573775,0,76818.365
15632275,535143,1,19
15632275,355014,0,32
15715907,614981,1,56579.76
15715907,957902,0,56566.76
15764841,600859,1,65283.62
15764841,206500,0,65293.62
15748649,458040,1,46602.595
15748649,292202,0,46595.595
15771409,569536,1,151966.63
15779207,482831,1,125519.64
15814116,988924,1,9
15665087,288136,1,118567.72
15611189,248312,0,48925.105
15611189,811758,0,48904.105
15729718,753130,0,27
15729718,537141,0,24
15733602,130202,0,3
15733602,477959,0,30
15620103,166057,1,167182.01
15770406,119751,0,60705.595
15770406,595131,0,60682.595
15800554,178726,1,24
15611409,113696,0,34
15611409,858760,0,15
15646535,435404,1,113239.47
15575430,602329,1,118412.75
15711299,165607,0,72653.27
15711299,797733,0,72653.27
15642063,814143,0,81768.58
15642063,208724,0,81764.58
15706602,891809,0,118122.28
15592773,408194,0,54246.615
15592773,969125,0,54242.615
15786539,897526,1,11
15737542,286281,1,103295.56
15590234,165494,1,5
15773776,444346,1,28
15773776,746655,0,13
15728082,344137,1,19
15728082,103184,0,8
15609987,828378,1,119929.12
15735330,249332,1,21
15735330,752373,0,33
15649430,124726,1,18
15649430,821906,0,23
15768777,977565,1,30
15768777,509116,0,20
15777893,976895,1,2
15791326,578822,0,29
15791326,412555,0,18
15615176,795779,1,16
15615176,862062,0,27
15735221,264508,1,14
15617991,505084,1,64382.02
15617991,421051,0,64387.02
15658504,656976,0,68874.67
15658504,267475,0,68882.67
15785705,447073,1,53380.79
15785705,701909,0,53394.79
15801817,242079,1,61797.105
15801817,774964,0,61782.105
15752578,533352,1,133997.96
15781574,131907,1,63291.3
15781574,395612,0,63279.3
15792107,422074,1,15
15792107,543726,0,18
15569917,458126,0,43832.84
15569917,703734,0,43835.84
15721504,853155,1,17
15757306,971035,1,10
15757306,803100,0,25
15647295,571908,1,13
15647295,802281,0,22
15642098,989237,1,108988
15696120,982129,1,10
15696120,471245,0,20
15675176,754959,1,144975.31
15700046,325927,1,51775.44
15700046,778535,0,51799.44
15782089,426278,1,31
15782089,313546,0,10
15706394,836043,0,27
15706394,205353,0,5
15759387,926495,1,50766.59
15759387,827301,0,50757.59
15623369,913436,1,105370.81
15732943,333753,1,38998.75
15732943,376937,0,38985.75
15750545,263831,0,20
15809909,613515,1,30
15642448,460894,1,120059.77
15791944,603419,1,87741.425
15791944,622140,0,87761.425
15768342,904813,1,39737.65
15768342,260651,0,39764.65
15567919,807158,0,167766.69
15674750,829399,1,7
15674750,292463,0,5
15778345,185607,1,74401.98
15687634,456559,1,47396
15687634,270929,0,47406
15666096,523808,0,15
15666096,522137,0,20
15581700,103861,1,43480.43
15581700,838983,0,43474.43
15656417,431068,1,132105.48
15649101,463829,0,127863.86
15781975,825206,0,3
15781975,916274,0,29
15700511,354940,1,88366.18
15700511,374258,0,88355.18
15770255,708561,0,83588.58
15643574,318524,1,20
15643574,129188,0,30
15595010,155417,0,32
15595010,345946,0,30
15580579,475152,1,2
15580579,498596,0,23
15748532,338021,1,30
15773789,937781,1,48456.175
15773789,875252,0,48460.175
15600027,885388,1,11
15600027,661983,0,3
15620832,882656,0,21
15620832,972089,0,29
15568819,216220,1,66420.02
15568819,635696,0,66419.02
15748691,154225,0,155000.54
15583552,448888,1,88918.21
15588019,400693,1,98745.92
15713250,913800,1,27
15569595,578706,1,12
15569595,308070,0,5
15794868,846836,1,137476.28
15576680,864901,0,20
15613699,214943,1,73940.02
15609758,259868,1,158642.04
15762392,275843,1,113276.2
15693382,599838,0,32
15693382,242317,0,28
15791769,800800,1,58286.215
15791769,263291,0,58294.215
15712483,626571,1,12
15636454,751954,1,50536.345
15636454,819554,0,50558.345
15710138,310457,0,8
15710138,504245,0,11
15571571,855744,1,127345.46
15638751,446820,1,24
15598574,821792,0,28
15796787,571083,1,52993.71
15796787,304450,0,52990.71
15615670,777190,1,59775.73
15615670,360871,0,59794.73
15705506,946655,0,3
15599535,259241,1,69367.09
15599535,883098,0,69352.09
15768449,636915,1,25824.25
15768449,740382,0,25809.25
15725002,876090,1,2
15725002,415362,0,15
15611682,367334,1,169920.92
15749964,648746,1,87296.4
15678779,180437,0,5
15678779,739642,0,29
15752601,753048,0,11
15752601,628309,0,20
15758477,329469,1,0
15758477,809862,0,22
15629133,109421,1,12
15629133,547173,0,0
15604963,923690,0,25
15604963,693388,0,27
15796413,307419,1,34
15812470,747010,0,1
15587443,610572,1,16
15689692,302480,1,75178.185
15689692,340586,0,75190.185
15779586,616399,1,57569.01
15779586,328461,0,57561.01
15667588,932555,1,23
15624423,317143,1,99999.98
15591107,425383,0,110385
15748986,851710,1,83343.96
15748986,699586,0,83374.96
15793896,869180,1,95333.8
15620570,718636,1,202462.47
15727811,158795,0,109511.62
15707681,695493,0,44510.695
15707681,550241,0,44518.695
15702030,222047,1,52507.285
15702030,950071,0,52497.285
15673238,477330,1,77072.495
15673238,131431,0,77082.495
15604196,467473,1,185731.28
15769356,920944,1,58037.265
15769356,310103,0,58023.265
15665590,915501,1,17
15572361,606984,1,164043.48
15667460,484476,1,14
15654760,421286,1,101543.89
15632669,232084,1,34
15613673,793103,1,34
15613673,861823,0,4
15698522,725945,1,67312.665
15698522,782120,0,67312.665
15741633,482226,1,73779.63
15741633,115546,0,73781.63
15674583,837100,1,78405.08
15665374,902411,0,1
15665374,459980,0,6
15588854,648749,1,110614.29
15810716,401848,1,75921.18
15810716,867945,0,75943.18
15776921,530759,0,83658.55
15569394,886408,1,148203.15
15788215,129975,0,61481.375
15788215,768316,0,61487.375
15641007,304111,1,72597
15594651,330812,0,57626.68
15594651,444724,0,57622.68
15575146,988093,1,117813.74
15608916,106424,1,73884.34
15608916,159464,0,73909.34
15666297,857715,0,3
15598586,281520,1,56664.085
15598586,933320,0,56678.085
15665014,891007,1,8
15665014,951822,0,23
15701738,456798,1,57614.69
15701738,457006,0,57583.69
15650591,357410,1,59049.31
15650591,868193,0,59077.31
15652667,412923,1,7
15679622,771252,1,32
15730150,891946,1,120830.7
15813192,747904,0,27
15813192,636964,0,0
15606554,253484,0,2
15611794,158086,1,133868.28
15672357,132319,1,13
15711759,882752,1,108555.04
15615296,487975,1,0
15699294,989594,0,6
15699294,750115,0,19
15788634,737640,0,56926.53
15788634,944188,0,56917.53
15660871,137424,1,68657.115
15660871,335209,0,68682.115
15618258,503938,1,79013.19
15618258,813201,0,79044.19
15722535,470571,0,63934.77
15722535,212455,0,63949.77
15711977,429912,1,161567
15690169,337135,1,161202.7
15790689,936420,1,40497.18
15790689,885772,0,40492.18
15665181,122547,0,34
15633608,102987,1,146210.6
15805261,878870,0,28
15740356,949272,0,115045.76
15808223,744738,1,63398.715
15808223,271444,0,63402.715
15769980,795020,1,46447.955
15769980,461595,0,46457.955
15675450,901159,1,16
15675450,612402,0,25
15776494,617965,1,73316.175
15776494,363383,0,73332.175
15592412,278899,1,65528.07
15592412,332659,0,65540.07
15777452,702267,0,88826.29
15692258,677221,0,115421.97
15791045,316787,0,132968.92
15807889,352005,1,54449.85
15807889,675340,0,54450.85
15602043,456839,0,141788.63
15807335,248148,1,58494.16
15807335,296115,0,58491.16
15629985,866619,0,90457
15679453,592511,1,126025.22
15637315,930027,1,13
15691513,263564,1,31
15691513,835951,0,33
15622289,289387,0,31
15715184,676759,1,72324.93
15715184,534781,0,72337.93
15702801,915014,0,86633.35
15719931,594500,1,18
15806081,983295,1,63980.125
15806081,244507,0,63987.125
15796336,269086,1,32
15796336,931616,0,26
15647306,102028,1,131259.61
15742369,675485,1,27
15655859,230771,1,60029.37
15655859,848667,0,60044.37
15675650,874465,0,97825.36
15574119,273383,1,31508.965
15574119,991627,0,31491.965
15754168,846366,1,12
15754168,139799,0,14
15763029,127915,1,161479.03
15765048,200166,1,15
15786215,825852,1,119502.25
15707559,185923,1,18
15707559,132218,0,0
15582129,321526,1,21914.33
15582129,914541,0,21917.33
15687540,329653,0,50127.705
15687540,337397,0,50125.705
15787196,579572,1,26
15670898,508382,0,108058.08
15775433,356946,1,26527.645
15775433,617703,0,26514.645
15700693,543107,1,32
15677955,833029,1,122111.67
15570086,552120,0,45306
15570086,175437,0,45291
15794875,264244,0,5
15794875,714254,0,32
15673591,774224,0,70640.09
15673591,651630,0,70649.09
15631756,393390,0,73913.525
15631756,817276,0,73906.525
15757617,508188,1,134153.68
15612729,920118,1,25
15612729,744106,0,5
15637857,455418,0,21
15681007,873133,1,128552.49
15593622,658997,0,122222.21
15629273,849113,1,72620.92
15629273,837976,0,72611.92
15765846,641538,1,47116.265
15765846,825085,0,47116.265
15596013,104228,0,71637.11
15596013,641999,0,71635.11
15722473,235240,1,26
15722473,160695,0,10
15774936,348145,1,143381.41
15685640,309511,1,130955.83
15566563,295292,1,68926.655
15566563,988202,0,68959.655
15768746,597984,0,12
15768746,107004,0,29
15689952,160315,0,3
15689952,247235,0,16
15725906,468998,1,5
15725906,119224,0,33
15634501,962429,0,140632.15
15571940,491793,1,59345.285
15571940,653794,0,59368.285
15741643,254677,1,61472.845
15741643,706355,0,61470.845
